#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
2616000,10464.000000296799,-677945.4315129323,132629.93252886177,-545315.4989840705,303.7033419846939,520.3953654581676,1.0033649631677077,509
2617000,10468.000000297614,-675748.8902285201,131357.12589118176,-544391.7643373384,300.788799074257,520.3953654581676,1.0033649631677077,509
2618000,10472.000000298429,-678048.5294903428,130743.18014097586,-547305.349349367,299.38295219957615,520.3953654581676,1.0033649631677077,509
2619000,10476.000000299244,-676886.9413692714,131960.51273196354,-544926.4286373078,302.17046757518256,520.3953654581676,1.0033649631677077,509
2620000,10480.000000300059,-677175.5990917226,130487.55369364214,-546688.0453980805,298.7976046473708,520.3953654581676,1.0033649631677077,509
2621000,10484.000000300874,-677253.2106769751,132011.01132541263,-545242.1993515624,302.28610204248264,520.3953654581676,1.0033649631677077,509
2622000,10488.000000301688,-677686.9097457062,131806.8300999105,-545880.0796457957,301.81855659951077,520.3953654581676,1.0033649631677077,509
2623000,10492.000000302503,-678591.6268698415,130828.03937166775,-547763.5874981737,299.5772675510807,520.3953654581676,1.0033649631677077,509
2624000,10496.000000303318,-676834.5297453804,131561.7668583959,-545272.7628869845,301.2573972591832,520.3953654581676,1.0033649631677077,509
2625000,10500.000000304133,-678517.0732045216,131408.77414471112,-547108.2990598105,300.9070660966814,520.3953654581676,1.0033649631677077,509
2626000,10504.000000304948,-676736.3625776302,130477.2263738038,-546259.1362038264,298.7739565802351,520.3953654581676,1.0033649631677077,509
2627000,10508.000000305763,-677482.3686464131,131112.66997811722,-546369.6986682959,300.2290304281449,520.3953654581676,1.0033649631677077,509
2628000,10512.000000306578,-677849.5393528133,131394.6668613694,-546454.8724914439,300.8747624604244,520.3953654581676,1.0033649631677077,509
2629000,10516.000000307393,-676894.6431059581,132140.0653049741,-544754.577800984,302.58161696993466,520.3953654581676,1.0033649631677077,509
2630000,10520.000000308208,-677695.7004197948,131017.25946106232,-546678.4409587325,300.0105541585912,520.3953654581676,1.0033649631677077,509
2631000,10524.000000309023,-677749.5682675401,132154.64929026447,-545594.9189772756,302.6150121846324,520.3953654581676,1.0033649631677077,509
2632000,10528.000000309838,-677292.6252321801,130853.4777278896,-546439.1475042906,299.6355177036056,520.3953654581676,1.0033649631677077,509
2633000,10532.000000310652,-677305.0243594074,131421.58715146754,-545883.4372079398,300.93640602695655,520.3953654581676,1.0033649631677077,509
2634000,10536.000000311467,-677991.72647091,131914.52238159755,-546077.2040893125,302.0651563317937,520.3953654581676,1.0033649631677077,509
2635000,10540.000000312282,-677727.947158929,131479.06294962944,-546248.8842092995,301.0680172828185,520.3953654581676,1.0033649631677077,509
2636000,10544.000000313097,-677372.2690457222,131477.3815788065,-545894.8874669157,301.0641671870799,520.3953654581676,1.0033649631677077,509
2637000,10548.000000313912,-679868.6299266955,131063.99198733189,-548804.6379393636,300.11756487733953,520.3953654581676,1.0033649631677077,509
2638000,10552.000000314727,-678029.5360373314,131494.48110488063,-546535.0549324509,301.1033226259469,520.3953654581676,1.0033649631677077,509
2639000,10556.000000315542,-678399.240979841,132455.67649571563,-545943.5644841254,303.30432089934453,520.3953654581676,1.0033649631677077,509
2640000,10560.000000316357,-676592.3407333316,132250.11114475044,-544342.2295885812,302.8336060094701,520.3953654581676,1.0033649631677077,509
2641000,10564.000000317172,-678173.9059301298,131617.25972271734,-546556.6462074125,301.38446788365974,520.3953654581676,1.0033649631677077,509
2642000,10568.000000317987,-678624.5394832348,131583.1171760775,-547041.4223071572,301.3062863953586,520.3953654581676,1.0033649631677077,509
2643000,10572.000000318802,-677958.5503110033,132320.85097239004,-545637.6993386133,302.9955899723352,520.3953654581676,1.0033649631677077,509
2644000,10576.000000319616,-677978.1814242471,131241.34580432903,-546736.8356199181,300.52367943917915,520.3953654581676,1.0033649631677077,509
2645000,10580.000000320431,-677845.5214679609,131909.47546328057,-545936.0460046803,302.0535996195918,520.3953654581676,1.0033649631677077,509
2646000,10584.000000321246,-677287.9588546138,132193.7992639416,-545094.1595906722,302.7046599558229,520.3953654581676,1.0033649631677077,509
2647000,10588.000000322061,-678441.7985813012,131605.2386793407,-546836.5599019605,301.3569414348558,520.3953654581676,1.0033649631677077,509
2648000,10592.000000322876,-677706.4589976198,132291.38783768468,-545415.0711599351,302.92812365983133,520.3953654581676,1.0033649631677077,509
2649000,10596.000000323691,-677174.0980727575,132387.65409908298,-544786.4439736744,303.1485594600281,520.3953654581676,1.0033649631677077,509
2650000,10600.000000324506,-676935.5866974317,131482.30310566575,-545453.283591766,301.07543677099903,520.3953654581676,1.0033649631677077,509
2651000,10604.00000032532,-677039.5551937283,131534.94137303217,-545504.6138206961,301.195970781766,520.3953654581676,1.0033649631677077,509
2652000,10608.000000326136,-678944.0057902597,130657.11129651777,-548286.8944937419,299.18586700768714,520.3953654581676,1.0033649631677077,509
2653000,10612.00000032695,-677835.6501526106,131238.50325639633,-546597.1468962142,300.5171704159862,520.3953654581676,1.0033649631677077,509
2654000,10616.000000327766,-678105.4657343989,131592.75496201363,-546512.7107723854,301.328355529696,520.3953654581676,1.0033649631677077,509
2655000,10620.00000032858,-677524.3411983615,130534.16413267114,-546990.1770656903,298.90433580401526,520.3953654581676,1.0033649631677077,509
2656000,10624.000000329395,-677924.2002455532,131053.06699073478,-546871.1332548184,300.0925482169639,520.3953654581676,1.0033649631677077,509
2657000,10628.00000033021,-676989.4686589679,131133.75405514252,-545855.7146038254,300.2773099117664,520.3953654581676,1.0033649631677077,509
2658000,10632.000000331025,-679117.2387409578,131966.69183001516,-547150.5469109426,302.18461681504834,520.3953654581676,1.0033649631677077,509
2659000,10636.00000033184,-677166.507808126,131915.7489254733,-545250.7588826527,302.06796493967767,520.3953654581676,1.0033649631677077,509
2660000,10640.000000332655,-678761.475714006,131067.89556652115,-547693.5801474848,300.1265035084832,520.3953654581676,1.0033649631677077,509
2661000,10644.00000033347,-677993.3326819926,131202.8788071049,-546790.4538748877,300.43559558517774,520.3953654581676,1.0033649631677077,509
2662000,10648.000000334285,-676560.9907202097,131802.6012301945,-544758.3894900151,301.8088731001598,520.3953654581676,1.0033649631677077,509
2663000,10652.0000003351,-678563.3355258564,131631.99337624258,-546931.3421496138,301.41820581694486,520.3953654581676,1.0033649631677077,509
2664000,10656.000000335915,-677393.5544716269,131586.50289166017,-545807.0515799667,301.3140391938247,520.3953654581676,1.0033649631677077,509
2665000,10660.00000033673,-678244.3562042359,131681.74419316658,-546562.6120110693,301.5321279842731,520.3953654581676,1.0033649631677077,509
2666000,10664.000000337544,-677779.6298767305,131646.68788070325,-546132.9419960272,301.4518541045404,520.3953654581676,1.0033649631677077,509
2667000,10668.00000033836,-678816.2539334148,132441.90031571453,-546374.3536177003,303.272775441797,520.3953654581676,1.0033649631677077,509
2668000,10672.000000339174,-677808.8140912624,130659.6681736953,-547149.1459175671,299.19172188621303,520.3953654581676,1.0033649631677077,509
2669000,10676.00000033999,-677810.354161683,130818.9951213451,-546991.3590403378,299.55655752736016,520.3953654581676,1.0033649631677077,509
2670000,10680.000000340804,-677572.7544473014,131689.04204599094,-545883.7124013104,301.5488390105837,520.3953654581676,1.0033649631677077,509
2671000,10684.000000341619,-677528.3521242654,131559.83130792086,-545968.5208163445,301.25296512884404,520.3953654581676,1.0033649631677077,509
2672000,10688.000000342434,-677696.569354475,131237.8077373209,-546458.7616171541,300.5155777780077,520.3953654581676,1.0033649631677077,509
2673000,10692.000000343249,-677736.2938739229,132468.68628490943,-545267.6075890134,303.3341114329092,520.3953654581676,1.0033649631677077,509
2674000,10696.000000344064,-677738.5605391613,132084.24047328846,-545654.3200658729,302.45378618825976,520.3953654581676,1.0033649631677077,509
2675000,10700.000000344879,-678057.5562385656,131381.8845255314,-546675.6717130342,300.8454927621116,520.3953654581676,1.0033649631677077,509
2676000,10704.000000345693,-677799.131199257,131618.1475564798,-546180.9836427772,301.3865008944262,520.3953654581676,1.0033649631677077,509
2677000,10708.000000346508,-677427.4445916223,132088.463515169,-545338.9810764533,302.4634563427113,520.3953654581676,1.0033649631677077,509
2678000,10712.000000347323,-678401.2174840407,131492.56542343786,-546908.6520606028,301.09893599281475,520.3953654581676,1.0033649631677077,509
2679000,10716.000000348138,-676827.4168348829,131048.77556587377,-545778.6412690091,300.0827214753882,520.3953654581676,1.0033649631677077,509
2680000,10720.000000348953,-676894.0429777903,131888.7711698193,-545005.2718079711,302.006189785343,520.3953654581676,1.0033649631677077,509
2681000,10724.000000349768,-676661.8654798996,132290.5257218696,-544371.3397580299,302.9261495394407,520.3953654581676,1.0033649631677077,509
2682000,10728.000000350583,-676733.9155572425,131158.75103163056,-545575.1645256119,300.33454936860824,520.3953654581676,1.0033649631677077,509
2683000,10732.000000351398,-677883.4195662425,130671.88736838591,-547211.5321978566,299.2197020728357,520.3953654581676,1.0033649631677077,509
2684000,10736.000000352213,-678783.8227873798,131096.20894192118,-547687.6138454587,300.1913370386517,520.3953654581676,1.0033649631677077,509
2685000,10740.000000353028,-677071.9823342194,131975.05872253748,-545096.9236116819,302.2037757874809,520.3953654581676,1.0033649631677077,509
2686000,10744.000000353843,-676487.376183697,131181.37210816634,-545306.0040755307,300.38634835856635,520.3953654581676,1.0033649631677077,509
2687000,10748.000000354657,-677263.500412391,131287.11850042664,-545976.3819119644,300.6284922858076,520.3953654581676,1.0033649631677077,509
2688000,10752.000000355472,-678081.0762297353,131698.44119729038,-546382.635032445,301.57036170615504,520.3953654581676,1.0033649631677077,509
2689000,10756.000000356287,-677288.7708785711,131382.4281401764,-545906.3427383946,300.84673756093855,520.3953654581676,1.0033649631677077,509
2690000,10760.000000357102,-676595.5224581216,131046.31408862805,-545549.2083694936,300.07708504889314,520.3953654581676,1.0033649631677077,509
2691000,10764.000000357917,-676968.2385423384,131461.3511153151,-545506.8874270233,301.02745974673763,520.3953654581676,1.0033649631677077,509
2692000,10768.000000358732,-677412.71796809,131396.42055314058,-546016.2974149494,300.8787781606631,520.3953654581676,1.0033649631677077,509
2693000,10772.000000359547,-677286.2516206689,131717.9836135396,-545568.2680071293,301.6151110098166,520.3953654581676,1.0033649631677077,509
2694000,10776.000000360362,-677661.4064733507,131434.2204345686,-546227.1860387821,300.9653344160831,520.3953654581676,1.0033649631677077,509
2695000,10780.000000361177,-676928.2873508795,131512.81451634312,-545415.4728345363,301.1453034836988,520.3953654581676,1.0033649631677077,509
2696000,10784.000000361992,-678685.2363732969,131265.91418222152,-547419.3221910754,300.57993746729403,520.3953654581676,1.0033649631677077,509
2697000,10788.000000362807,-677925.9147801632,131877.40634203542,-546048.5084381278,301.9801659752329,520.3953654581676,1.0033649631677077,509
2698000,10792.000000363621,-678755.6242214753,131645.56687820854,-547110.0573432668,301.4492871711376,520.3953654581676,1.0033649631677077,509
2699000,10796.000000364436,-678007.4774541957,131101.52804410603,-546905.9494100898,300.20351701250144,520.3953654581676,1.0033649631677077,509
2700000,10800.000000365251,-677410.5769178998,131441.88629418286,-545968.6906237169,300.9828881246589,520.3953654581676,1.0033649631677077,509
2701000,10804.000000366066,-677543.0097420542,130865.22941393155,-546677.7803281227,299.66242736311347,520.3953654581676,1.0033649631677077,509
2702000,10808.000000366881,-678269.7891059136,131220.49530335993,-547049.2938025537,300.47593481090684,520.3953654581676,1.0033649631677077,509
2703000,10812.000000367696,-676762.3437213935,131610.392143637,-545151.9515777566,301.36874212192356,520.3953654581676,1.0033649631677077,509
2704000,10816.00000036851,-679264.4862607946,131757.09166192467,-547507.3945988698,301.7046627781586,520.3953654581676,1.0033649631677077,509
2705000,10820.000000369326,-677459.3646886908,132302.6781957135,-545156.6864929772,302.95397694498484,520.3953654581676,1.0033649631677077,509
2706000,10824.00000037014,-678081.2472430421,130643.89718956008,-547437.350053482,299.15560861602637,520.3953654581676,1.0033649631677077,509
2707000,10828.000000370956,-675553.4289730228,132413.63438556934,-543139.7945874535,303.2080505543925,520.3953654581676,1.0033649631677077,509
2708000,10832.00000037177,-677949.477491322,131741.49501431175,-546207.9824770102,301.6689487133658,520.3953654581676,1.0033649631677077,509
2709000,10836.000000372585,-677362.477459372,131309.47955659856,-546052.9979027734,300.67969586678083,520.3953654581676,1.0033649631677077,509
2710000,10840.0000003734,-678289.7399395253,130506.42715650337,-547783.312783022,298.8408221446317,520.3953654581676,1.0033649631677077,509
2711000,10844.000000374215,-677545.555735671,132340.08675201744,-545205.4689836535,303.0396371225308,520.3953654581676,1.0033649631677077,509
2712000,10848.00000037503,-677143.0080615082,132317.03042034426,-544825.9776411639,302.9868414613287,520.3953654581676,1.0033649631677077,509
2713000,10852.000000375845,-676327.2014787425,132417.59595286218,-543909.6055258804,303.2171219698973,520.3953654581676,1.0033649631677077,509
2714000,10856.00000037666,-677620.693002061,131286.15353885212,-546334.5394632089,300.62628266351885,520.3953654581676,1.0033649631677077,509
2715000,10860.000000377475,-677007.3577183513,131092.19339767442,-545915.1643206768,300.18214202373775,520.3953654581676,1.0033649631677077,509
2716000,10864.00000037829,-678299.0514995814,131082.53771392757,-547216.5137856539,300.1600319060053,520.3953654581676,1.0033649631677077,509
2717000,10868.000000379105,-678019.9817727376,131044.51543448179,-546975.4663382558,300.07296639132556,520.3953654581676,1.0033649631677077,509
2718000,10872.00000037992,-677015.811697999,131932.12292746513,-545083.6887705339,302.10545903344496,520.3953654581676,1.0033649631677077,509
2719000,10876.000000380734,-677943.0583858406,130910.63323864096,-547032.4251471997,299.7663955476719,520.3953654581676,1.0033649631677077,509
2720000,10880.00000038155,-677193.8266907851,130672.54490376014,-546521.281787025,299.221207733638,520.3953654581676,1.0033649631677077,509
2721000,10884.000000382364,-677786.736629941,131836.62402777578,-545950.1126021652,301.8867803804553,520.3953654581676,1.0033649631677077,509
2722000,10888.00000038318,-677692.6955456245,131000.99460739188,-546691.7009382326,299.9733099986763,520.3953654581676,1.0033649631677077,509
2723000,10892.000000383994,-678149.0423815306,131258.7450265407,-546890.2973549899,300.5635211388081,520.3953654581676,1.0033649631677077,509
2724000,10896.000000384809,-679251.9725820022,131546.7092186481,-547705.2633633541,301.2229174443585,520.3953654581676,1.0033649631677077,509
2725000,10900.000000385624,-678870.4780475772,130857.44243736478,-548013.0356102125,299.64459631425296,520.3953654581676,1.0033649631677077,509
2726000,10904.000000386439,-677725.9803752964,131586.69115192327,-546139.2892233732,301.31447028256895,520.3953654581676,1.0033649631677077,509
2727000,10908.000000387254,-676950.9924814058,132030.6012752559,-544920.39120615,302.33096019119216,520.3953654581676,1.0033649631677077,509
2728000,10912.000000388069,-678203.0314082019,131721.13675717928,-546481.8946510226,301.62233125220735,520.3953654581676,1.0033649631677077,509
2729000,10916.000000388884,-676654.7993313218,131940.61424849572,-544714.1850828261,302.12490292914543,520.3953654581676,1.0033649631677077,509
2730000,10920.000000389698,-676624.7808780577,131399.0953699159,-545225.6855081418,300.8849031037915,520.3953654581676,1.0033649631677077,509
2731000,10924.000000390513,-678172.6753265369,130686.68605995725,-547485.9892665796,299.25358893382935,520.3953654581676,1.0033649631677077,509
2732000,10928.000000391328,-677907.9491342306,132369.1993444916,-545538.749789739,303.1063007440802,520.3953654581676,1.0033649631677077,509
2733000,10932.000000392143,-678612.9490204542,130612.52747269622,-548000.4215477579,299.0837765064338,520.3953654581676,1.0033649631677077,509
2734000,10936.000000392958,-677891.2600214933,130757.11302357289,-547134.1469979205,299.41485648337937,520.3953654581676,1.0033649631677077,509
2735000,10940.000000393773,-676756.3618833167,132202.39742951712,-544553.9644537995,302.72434851006125,520.3953654581676,1.0033649631677077,509
2736000,10944.000000394588,-678263.2639745688,130903.38530354202,-547359.8786710268,299.74979882572484,520.3953654581676,1.0033649631677077,509
2737000,10948.000000395403,-677291.3834770992,131242.3339152233,-546049.0495618759,300.52594207005836,520.3953654581676,1.0033649631677077,509
2738000,10952.000000396218,-676785.3815535549,130497.63432615371,-546287.7472274012,298.8206878362462,520.3953654581676,1.0033649631677077,509
2739000,10956.000000397033,-677263.7662588474,131130.34019786242,-546133.4260609851,300.26949267288785,520.3953654581676,1.0033649631677077,509
2740000,10960.000000397848,-676182.4744640659,130929.01068448048,-545253.4637795854,299.80847723777146,520.3953654581676,1.0033649631677077,509
2741000,10964.000000398662,-677857.8457890898,130512.23639453111,-547345.6093945587,298.85412445859487,520.3953654581676,1.0033649631677077,509
2742000,10968.000000399477,-677976.7189595653,131161.73800144042,-546814.9809581249,300.3413890969891,520.3953654581676,1.0033649631677077,509
2743000,10972.000000400292,-678294.3779118517,131342.93157189537,-546951.4463399564,300.75629613828863,520.3953654581676,1.0033649631677077,509
2744000,10976.000000401107,-677491.271572907,130950.75075512973,-546540.5208177773,299.8582588518104,520.3953654581676,1.0033649631677077,509
2745000,10980.000000401922,-677716.988944076,131150.1173700511,-546566.8715740249,300.3147795336604,520.3953654581676,1.0033649631677077,509
2746000,10984.000000402737,-678146.3600772768,131336.5655773885,-546809.7944998883,300.74171893260115,520.3953654581676,1.0033649631677077,509
2747000,10988.000000403552,-677845.1843506917,131843.62575308466,-546001.5585976071,301.90281331763185,520.3953654581676,1.0033649631677077,509
2748000,10992.000000404367,-678485.8225998827,130562.20916014891,-547923.6134397339,298.9685548562959,520.3953654581676,1.0033649631677077,509
2749000,10996.000000405182,-677156.5788310454,131636.82650599326,-545519.7523250522,301.42927298428435,520.3953654581676,1.0033649631677077,509
2750000,11000.000000405997,-677358.955334893,131192.5916911373,-546166.3636437557,300.41203957908493,520.3953654581676,1.0033649631677077,509
2751000,11004.000000406812,-676827.5152338874,131153.90539976157,-545673.6098341257,300.323453573228,520.3953654581676,1.0033649631677077,509
2752000,11008.000000407626,-678179.8657686501,131582.54635531013,-546597.31941334,301.3049792984506,520.3953654581676,1.0033649631677077,509
2753000,11012.000000408441,-677669.1689977464,131465.6093559715,-546203.559641775,301.0372105012895,520.3953654581676,1.0033649631677077,509
2754000,11016.000000409256,-678681.1661820314,131552.80180116283,-547128.3643808686,301.2368685761714,520.3953654581676,1.0033649631677077,509
2755000,11020.000000410071,-677239.2368792943,132100.3771269815,-545138.8597523128,302.49073678878847,520.3953654581676,1.0033649631677077,509
2756000,11024.000000410886,-677378.5027897349,131749.270100201,-545629.2326895338,301.68675253429643,520.3953654581676,1.0033649631677077,509
2757000,11028.000000411701,-677106.6167921359,131249.98677451815,-545856.6300176177,300.54346600978494,520.3953654581676,1.0033649631677077,509
2758000,11032.000000412516,-679546.366757933,129861.16606547276,-549685.2006924603,297.36326767361487,520.3953654581676,1.0033649631677077,509
2759000,11036.00000041333,-678496.926332152,130932.1643368355,-547564.7619953165,299.8156986450467,520.3953654581676,1.0033649631677077,509
2760000,11040.000000414146,-677431.6276602265,130661.23560189479,-546770.3920583318,299.1953110698417,520.3953654581676,1.0033649631677077,509
2761000,11044.00000041496,-677955.713440245,131812.88833379323,-546142.8251064518,301.83242907792976,520.3953654581676,1.0033649631677077,509
2762000,11048.000000415776,-675914.9676501905,131062.43966299016,-544852.5279872003,300.11401027935824,520.3953654581676,1.0033649631677077,509
2763000,11052.00000041659,-677074.5529499319,131666.50424723374,-545408.0487026982,301.49723071468077,520.3953654581676,1.0033649631677077,509
2764000,11056.000000417405,-677653.4800221194,130539.76991134055,-547113.7101107788,298.91717222550676,520.3953654581676,1.0033649631677077,509
2765000,11060.00000041822,-678136.9768636925,131632.218992962,-546504.7578707305,301.41872244656525,520.3953654581676,1.0033649631677077,509
2766000,11064.000000419035,-677495.4999396633,130758.02565383675,-546737.4742858266,299.41694627454376,520.3953654581676,1.0033649631677077,509
2767000,11068.00000041985,-678195.930520942,132226.84353952308,-545969.0869814189,302.7803265624192,520.3953654581676,1.0033649631677077,509
2768000,11072.000000420665,-677555.3437574464,131012.77782330604,-546542.5659341404,300.00029185702624,520.3953654581676,1.0033649631677077,509
2769000,11076.00000042148,-675862.6543785185,131402.7720664813,-544459.8823120372,300.89332220657684,520.3953654581676,1.0033649631677077,509
2770000,11080.000000422295,-678588.0402898933,131648.7239265415,-546939.3163633518,301.45651635471063,520.3953654581676,1.0033649631677077,509
2771000,11084.00000042311,-678299.6883369782,131270.6376244725,-547029.0507125057,300.59075346614094,520.3953654581676,1.0033649631677077,509
2772000,11088.000000423925,-677174.6879247264,131505.53138091287,-545669.1565438135,301.12862615808973,520.3953654581676,1.0033649631677077,509
2773000,11092.00000042474,-677237.4972917861,131925.7089065184,-545311.7883852677,302.09077185416396,520.3953654581676,1.0033649631677077,509
2774000,11096.000000425554,-676210.6435476574,129525.14856672846,-546685.494980929,296.5938362535108,520.3953654581676,1.0033649631677077,509
2775000,11100.00000042637,-678662.6680752668,132434.68891422654,-546227.9791610402,303.2562623765294,520.3953654581676,1.0033649631677077,509
2776000,11104.000000427184,-677983.8735292233,132331.48461078593,-545652.3889184373,303.01993946461585,520.3953654581676,1.0033649631677077,509
2777000,11108.000000428,-677577.0448355782,131649.2140707624,-545927.8307648158,301.45763871400845,520.3953654581676,1.0033649631677077,509
2778000,11112.000000428814,-677469.273265712,131601.94922901806,-545867.3240366939,301.3494090698969,520.3953654581676,1.0033649631677077,509
2779000,11116.000000429629,-677177.4087230186,131250.86124961963,-545926.547473399,300.5454684311519,520.3953654581676,1.0033649631677077,509
2780000,11120.000000430444,-678146.6537983636,130965.73664105014,-547180.9171573136,299.8925743607596,520.3953654581676,1.0033649631677077,509
2781000,11124.000000431259,-676759.4765818948,133082.98102940823,-543676.4955524865,304.74075745398983,520.3953654581676,1.0033649631677077,509
2782000,11128.000000432074,-677745.9360736711,131945.0132760657,-545800.9227976054,302.1349760653449,520.3953654581676,1.0033649631677077,509
2783000,11132.000000432889,-678402.5347049017,131363.27187419837,-547039.2628307034,300.8028724854873,520.3953654581676,1.0033649631677077,509
2784000,11136.000000433703,-678783.290587611,131171.3131773715,-547611.9774102395,300.36331486348024,520.3953654581676,1.0033649631677077,509
2785000,11140.000000434518,-678184.2668408733,131585.40034731274,-546598.8664935606,301.31151452690665,520.3953654581676,1.0033649631677077,509
2786000,11144.000000435333,-678220.9527856079,131668.80269600742,-546552.1500896005,301.50249382957975,520.3953654581676,1.0033649631677077,509
2787000,11148.000000436148,-678432.5969133545,132465.47187676572,-545967.1250365888,303.3267509036747,520.3953654581676,1.0033649631677077,509
2788000,11152.000000436963,-678304.0652188393,130795.71521539259,-547508.3500034467,299.50324991342967,520.3953654581676,1.0033649631677077,509
2789000,11156.000000437778,-678405.6219497235,131374.48585536692,-547031.1360943565,300.8285508786894,520.3953654581676,1.0033649631677077,509
2790000,11160.000000438593,-676660.4462943822,131260.6317113596,-545399.8145830226,300.56784137387,520.3953654581676,1.0033649631677077,509
2791000,11164.000000439408,-677661.4825378461,130600.60190717598,-547060.8806306701,299.05646868809674,520.3953654581676,1.0033649631677077,509
2792000,11168.000000440223,-677838.4003819097,132509.75765322533,-545328.6427286844,303.42815891962346,520.3953654581676,1.0033649631677077,509
2793000,11172.000000441038,-677813.2437754613,132264.07761333097,-545549.1661621304,302.8655872003125,520.3953654581676,1.0033649631677077,509
2794000,11176.000000441853,-678352.5384130408,131382.64426572467,-546969.8941473161,300.8472324571512,520.3953654581676,1.0033649631677077,509
2795000,11180.000000442667,-676101.9915871704,132290.9251605576,-543811.0664266128,302.92706419620146,520.3953654581676,1.0033649631677077,509
2796000,11184.000000443482,-678012.1018642234,132380.4294280464,-545631.672436177,303.1320160094154,520.3953654581676,1.0033649631677077,509
2797000,11188.000000444297,-678684.6079805968,130350.18523408426,-548334.4227465126,298.48305076458166,520.3953654581676,1.0033649631677077,509
2798000,11192.000000445112,-677411.228945238,131778.77970662623,-545632.4492386119,301.75432526031017,520.3953654581676,1.0033649631677077,509
2799000,11196.000000445927,-677798.1975040683,130822.29917343357,-546975.8983306347,299.56412332824857,520.3953654581676,1.0033649631677077,509
2800000,11200.000000446742,-677657.95471555,131309.10771501646,-546348.8470005335,300.67884440339685,520.3953654581676,1.0033649631677077,509
2801000,11204.000000447557,-678377.1685419991,131391.6199161003,-546985.5486258988,300.8677853969258,520.3953654581676,1.0033649631677077,509
2802000,11208.000000448372,-677288.1434083614,131774.89038717718,-545513.2530211841,301.74541928190695,520.3953654581676,1.0033649631677077,509
2803000,11212.000000449187,-677806.7030946221,131832.71134348126,-545973.9917511409,301.87782089993897,520.3953654581676,1.0033649631677077,509
2804000,11216.000000450002,-678374.1498826831,131852.95181504032,-546521.1980676427,301.9241686491885,520.3953654581676,1.0033649631677077,509
2805000,11220.000000450817,-676934.2720109252,131778.81832096796,-545155.4536899573,301.75441368156174,520.3953654581676,1.0033649631677077,509
2806000,11224.000000451631,-677907.8631882826,130794.94291058138,-547112.9202777012,299.50148144723414,520.3953654581676,1.0033649631677077,509
2807000,11228.000000452446,-678588.5034397002,131769.98648221875,-546818.5169574815,301.73419004958924,520.3953654581676,1.0033649631677077,509
2808000,11232.000000453261,-677347.7622895674,131509.09682844536,-545838.6654611221,301.13679051669743,520.3953654581676,1.0033649631677077,509
2809000,11236.000000454076,-677334.0929643181,131221.0757008958,-546113.0172634223,300.4772638372281,520.3953654581676,1.0033649631677077,509
2810000,11240.000000454891,-677439.6273054779,132373.59605492884,-545066.031250549,303.1163685743812,520.3953654581676,1.0033649631677077,509
2811000,11244.000000455706,-678599.8496143287,131325.44020061637,-547274.4094137123,300.7162434306378,520.3953654581676,1.0033649631677077,509
2812000,11248.00000045652,-678128.478859663,131293.67455208633,-546834.8043075767,300.6435046948567,520.3953654581676,1.0033649631677077,509
2813000,11252.000000457336,-677255.5506150709,131328.73002548877,-545926.8205895821,300.7237766532614,520.3953654581676,1.0033649631677077,509
2814000,11256.00000045815,-677081.9383146665,131399.61695785553,-545682.321356811,300.88609746465244,520.3953654581676,1.0033649631677077,509
2815000,11260.000000458966,-676566.3047237727,130125.14834997419,-546441.1563737985,297.9677488830914,520.3953654581676,1.0033649631677077,509
2816000,11264.00000045978,-678163.3883365546,132459.92299184977,-545703.4653447049,303.31404476064097,520.3953654581676,1.0033649631677077,509
2817000,11268.000000460595,-678528.526038677,130996.97529969702,-547531.55073898,299.9641063660112,520.3953654581676,1.0033649631677077,509
2818000,11272.00000046141,-677551.3052409501,132894.38849682856,-544656.9167441216,304.3089078607214,520.3953654581676,1.0033649631677077,509
2819000,11276.000000462225,-678166.6368616847,130770.98991266551,-547395.6469490193,299.44663255016474,520.3953654581676,1.0033649631677077,509
2820000,11280.00000046304,-676518.5052560875,132017.93732479395,-544500.5679312935,302.3019615782494,520.3953654581676,1.0033649631677077,509
2821000,11284.000000463855,-676694.2001434085,131491.66538938333,-545202.5347540252,301.09687504514585,520.3953654581676,1.0033649631677077,509
2822000,11288.00000046467,-678940.3083415176,132913.8834183158,-546026.4249232018,304.35354840825477,520.3953654581676,1.0033649631677077,509
2823000,11292.000000465485,-678017.9059509835,131636.54697743105,-546381.3589735525,301.42863290434985,520.3953654581676,1.0033649631677077,509
2824000,11296.0000004663,-677402.7287669717,132487.63820277684,-544915.0905641948,303.3775085807747,520.3953654581676,1.0033649631677077,509
2825000,11300.000000467115,-678117.478327285,131858.96621617896,-546258.5121111061,301.9379407569701,520.3953654581676,1.0033649631677077,509
2826000,11304.00000046793,-678721.8465018827,132109.36025679065,-546612.486245092,302.5113068553828,520.3953654581676,1.0033649631677077,509
2827000,11308.000000468744,-677957.6098192013,130682.57445626787,-547275.0353629334,299.24417395670037,520.3953654581676,1.0033649631677077,509
2828000,11312.00000046956,-679113.5706881452,130600.9620224869,-548512.6086656584,299.05729330001765,520.3953654581676,1.0033649631677077,509
2829000,11316.000000470374,-677471.1859806594,131711.11929589254,-545760.0666847669,301.5993927162903,520.3953654581676,1.0033649631677077,509
